# [0]ell [1]TgradT [2]EgradE [3]BgradB [4]TgradE
1.802300000000000000e+04 1.272434320959147519e-03 2.392980327898276344e-05 1.203697544478194226e-05 -3.725705971119513472e-05
1.802400000000000000e+04 1.270347835297361240e-03 2.390516030440622286e-05 1.204024202058409179e-05 -3.723027951150713457e-05
1.802500000000000000e+04 1.272321471923794616e-03 2.393304064282053274e-05 1.204358465131508407e-05 -3.726190947711878639e-05
1.802600000000000000e+04 1.270536414066290214e-03 2.391281069673995425e-05 1.204686076289957735e-05 -3.725168112142026461e-05
1.802700000000000000e+04 1.272376938585984083e-03 2.393876064481329329e-05 1.205021326961315276e-05 -3.727602971042905670e-05
1.802800000000000000e+04 1.270748177598500289e-03 2.392088160038817246e-05 1.205350643377639784e-05 -3.727399779801072674e-05
1.802900000000000000e+04 1.272486828268403489e-03 2.394521409003325701e-05 1.205687237643832460e-05 -3.729285442921802604e-05
1.803000000000000000e+04 1.270966340699612295e-03 2.392912925639208263e-05 1.206017870674483483e-05 -3.729667696817811934e-05
1.803100000000000000e+04 1.272579435677379835e-03 2.395101975028141205e-05 1.206355602731477168e-05 -3.730865085328967536e-05
1.803200000000000000e+04 1.271173592267688893e-03 2.393745172767838006e-05 1.206688038628661248e-05 -3.731921709415893349e-05
1.803300000000000000e+04 1.272349541778287690e-03 2.394835828592604534e-05 1.207026222532453639e-05 -3.730214524978769827e-05
1.803400000000000000e+04 1.271767860237625961e-03 2.395599515275672912e-05 1.207359607668224996e-05 -3.736668732944587574e-05
1.803500000000000000e+04 1.273514456872065683e-03 2.398119871512203430e-05 1.207703804012071032e-05 -3.738601244745223253e-05
1.803600000000000000e+04 1.271737289809756052e-03 2.395747073038277173e-05 1.208040414274807195e-05 -3.737237747235038138e-05
1.803700000000000000e+04 1.273503429819074044e-03 2.398425981025352095e-05 1.208384446405000350e-05 -3.739451912609083681e-05
1.803800000000000000e+04 1.271973252746432101e-03 2.396641745191746933e-05 1.208722613080016894e-05 -3.739542132517250804e-05
1.803900000000000000e+04 1.273684071406938709e-03 2.399205322348203507e-05 1.209068166620158485e-05 -3.741439420087362867e-05
1.804000000000000000e+04 1.272205198625518587e-03 2.397538524626816140e-05 1.209408084506836979e-05 -3.741891214561080610e-05
1.804100000000000000e+04 1.273882394840199868e-03 2.400035980623442219e-05 1.209755309141211816e-05 -3.743567849619733291e-05
1.804200000000000000e+04 1.272423824607398380e-03 2.398393665022612031e-05 1.210097092245961451e-05 -3.744129102832852109e-05
1.804300000000000000e+04 1.274113893244035707e-03 2.400970664099362069e-05 1.210446139260436100e-05 -3.745895769401214650e-05
1.804400000000000000e+04 1.272685409567157061e-03 2.399399743552704112e-05 1.210789732119442420e-05 -3.746635321658148201e-05
1.804500000000000000e+04 1.274332251194364119e-03 2.401857020951690157e-05 1.211140551204257132e-05 -3.748130149797139390e-05
1.804600000000000000e+04 1.272925487258788494e-03 2.400333293215100886e-05 1.211486041857929857e-05 -3.748990030826278248e-05
1.804700000000000000e+04 1.274581446298798373e-03 2.402864146879266601e-05 1.211838766228258482e-05 -3.750508184958077743e-05
1.804800000000000000e+04 1.273180048943931865e-03 2.401330719536997729e-05 1.212186228185000414e-05 -3.751416035325561037e-05
1.804900000000000000e+04 1.274815149489389289e-03 2.403805069952568587e-05 1.212541222769064057e-05 -3.752801109755600386e-05
1.805000000000000000e+04 1.273430422650008616e-03 2.402318591367107525e-05 1.212891096651630830e-05 -3.753807476943598909e-05
1.805100000000000000e+04 1.275055908463816959e-03 2.404781829206048010e-05 1.213246345678867819e-05 -3.755138012314581010e-05
1.805200000000000000e+04 1.273679711725764913e-03 2.403317681401059521e-05 1.213598905090448827e-05 -3.756201778753531713e-05
1.805300000000000000e+04 1.275297414645377601e-03 2.405767867111540347e-05 1.213957036923634186e-05 -3.757438690243772365e-05
1.805400000000000000e+04 1.273928137478018462e-03 2.404323442247850265e-05 1.214310188758465306e-05 -3.758571031094010525e-05
1.805500000000000000e+04 1.275544266424498332e-03 2.406770501201445456e-05 1.214670586165044261e-05 -3.759765803233514324e-05
1.805600000000000000e+04 1.274172609063898556e-03 2.405318125425828779e-05 1.215025817942070895e-05 -3.760901124467124900e-05
1.805700000000000000e+04 1.275773641311626861e-03 2.407719398835540174e-05 1.215388178631315190e-05 -3.761940801949818639e-05
1.805800000000000000e+04 1.274469760669820614e-03 2.406500284464265378e-05 1.215745584362174429e-05 -3.763578630344745755e-05
1.805900000000000000e+04 1.276067620787483571e-03 2.408875180720033670e-05 1.216110127381269781e-05 -3.764487432448224700e-05
1.806000000000000000e+04 1.274687374959393004e-03 2.407447495173399888e-05 1.216469641125217651e-05 -3.765757569628217888e-05
1.806100000000000000e+04 1.276335489195169802e-03 2.409928818328715077e-05 1.216836473751325254e-05 -3.766767957895702910e-05
1.806200000000000000e+04 1.274899720803575809e-03 2.408432282790598375e-05 1.217197645749163161e-05 -3.768032877944014732e-05
1.806300000000000000e+04 1.276684312950090690e-03 2.411127644255540094e-05 1.217566686077761332e-05 -3.769176615526104184e-05
1.806400000000000000e+04 1.274626626108139567e-03 2.408652705352289493e-05 1.217930125651680266e-05 -3.769332905344914076e-05
1.806500000000000000e+04 1.275773082137637415e-03 2.409595551696378223e-05 1.218304284081831392e-05 -3.766511172390032644e-05
1.806600000000000000e+04 1.275466214347302767e-03 2.410266692267875178e-05 1.218671815864652558e-05 -3.771246670387800492e-05
1.806700000000000000e+04 1.276971807624904028e-03 2.413051899706426928e-05 1.219044720374288561e-05 -3.773866915110489788e-05
1.806800000000000000e+04 1.275811566687029509e-03 2.411765165108078278e-05 1.219412418382504991e-05 -3.774819406344165893e-05
1.806900000000000000e+04 1.277211089062204761e-03 2.414043154935590474e-05 1.219787382772935102e-05 -3.775778858470271683e-05
1.807000000000000000e+04 1.276033226427877951e-03 2.412721862332967656e-05 1.220157293000122232e-05 -3.776909994503100130e-05
1.807100000000000000e+04 1.277462406516883349e-03 2.415183074347164994e-05 1.220534619283772206e-05 -3.778027719610697058e-05
1.807200000000000000e+04 1.276314367269993462e-03 2.413957394415001590e-05 1.220906440434683857e-05 -3.779447248334736633e-05
1.807300000000000000e+04 1.277656556680436184e-03 2.416244500459360607e-05 1.221285793631860073e-05 -3.780072943571960084e-05
1.807400000000000000e+04 1.276563555613609898e-03 2.415072675096997524e-05 1.221659698641509520e-05 -3.781697488014388139e-05
1.807500000000000000e+04 1.277652077198189028e-03 2.417322361391660576e-05 1.222041151726549494e-05 -3.781907477873311033e-05
1.807600000000000000e+04 1.276551973934506945e-03 2.416191054484935973e-05 1.222416879293076223e-05 -3.783648378903537097e-05
1.807700000000000000e+04 1.279014652499174242e-03 2.418437586130875924e-05 1.222800851556924186e-05 -3.785187245185358748e-05
1.807800000000000000e+04 1.277204762169347266e-03 2.417335420294909636e-05 1.223179336562974009e-05 -3.786290280614981626e-05
1.807900000000000000e+04 1.278686878259978864e-03 2.419468080687716088e-05 1.223565383254786413e-05 -3.786402628956156706e-05
1.808000000000000000e+04 1.277422258873642637e-03 2.418460491389735857e-05 1.223945896733739461e-05 -3.788380410573541655e-05
1.808100000000000000e+04 1.278947476228153163e-03 2.420604751740395709e-05 1.224334028849582321e-05 -3.788643913409492803e-05
1.808200000000000000e+04 1.277699633542890654e-03 2.419617237826422352e-05 1.224716459611860000e-05 -3.790586295731520900e-05
1.808300000000000000e+04 1.279107787692284042e-03 2.421587503036576994e-05 1.225106966060183126e-05 -3.790211448296023196e-05
1.808400000000000000e+04 1.278026150423481212e-03 2.420875457558025511e-05 1.225491297267915294e-05 -3.793100303333868969e-05
1.808500000000000000e+04 1.279286087145810238e-03 2.422566551398274852e-05 1.225883994510531733e-05 -3.791789892546336616e-05
1.808600000000000000e+04 1.278371664369905378e-03 2.422161937856049535e-05 1.226269975886489571e-05 -3.795715475337373997e-05
1.808700000000000000e+04 1.279186124163114550e-03 2.422914943525886311e-05 1.226665119766520431e-05 -3.791633769807202829e-05
1.808800000000000000e+04 1.279012593091690938e-03 2.424018804126062415e-05 1.227051089925065941e-05 -3.800245309498769659e-05
1.808900000000000000e+04 1.276294458278518515e-03 2.418389569839229578e-05 1.227457498874734276e-05 -3.770308803922861189e-05
1.809000000000000000e+04 1.277809821974954440e-03 2.422329847682471257e-05 1.227865571363902922e-05 -3.791874933633917935e-05
1.809100000000000000e+04 1.280824711763248452e-03 2.427516384759591895e-05 1.228262383235490425e-05 -3.802610526188859977e-05
1.809200000000000000e+04 1.278710275523567679e-03 2.424638039559785173e-05 1.228657932478736137e-05 -3.798242321356829913e-05
1.809300000000000000e+04 1.280868188975279329e-03 2.428246781899277170e-05 1.229058082524328979e-05 -3.803031541959101306e-05
1.809400000000000000e+04 1.278976164545680928e-03 2.425556760839201419e-05 1.229455213675401434e-05 -3.800157438802649216e-05
1.809500000000000000e+04 1.281015356543733922e-03 2.428981638317013225e-05 1.229858506181591062e-05 -3.803791522209188107e-05
1.809600000000000000e+04 1.279450632753169640e-03 2.427406027945928566e-05 1.230257687054201375e-05 -3.803113949369540557e-05
1.809700000000000000e+04 1.281258871955257743e-03 2.430151014986298982e-05 1.230662944650285840e-05 -3.805633660733781759e-05
1.809800000000000000e+04 1.279712698606016259e-03 2.428482235844136683e-05 1.231064079058712880e-05 -3.804979751579942027e-05
1.809900000000000000e+04 1.281522116591777248e-03 2.431291355189262566e-05 1.231471603338195431e-05 -3.807334464998154077e-05
1.810000000000000000e+04 1.279998163283076152e-03 2.429660672430772607e-05 1.231874730034102516e-05 -3.806846178228315665e-05
1.810100000000000000e+04 1.281784908525509387e-03 2.432415613637692892e-05 1.232284499982238880e-05 -3.809013152222731608e-05
1.810200000000000000e+04 1.280284892899579818e-03 2.430828519288604931e-05 1.232689642817194414e-05 -3.808632328183435452e-05
1.810300000000000000e+04 1.282047169659617653e-03 2.433534615716509287e-05 1.233101531187397403e-05 -3.810690691061974016e-05
1.810400000000000000e+04 1.280583266452676181e-03 2.432020725493393932e-05 1.233509302365667040e-05 -3.810333554567143919e-05
1.810500000000000000e+04 1.282059750674267211e-03 2.434219067490762747e-05 1.233922611810288109e-05 -3.812667025003625199e-05
1.810600000000000000e+04 1.280778869572994335e-03 2.433017894358422992e-05 1.234337449176745776e-05 -3.812066975302708029e-05
1.810700000000000000e+04 1.282652489995506637e-03 2.435911518460465392e-05 1.234750690337479693e-05 -3.813945293008649118e-05
1.810800000000000000e+04 1.281091444917610393e-03 2.434218043648285137e-05 1.235164240260786717e-05 -3.813661522822521234e-05
1.810900000000000000e+04 1.282934769160586465e-03 2.437043894586547347e-05 1.235580317138630811e-05 -3.815598182041140640e-05
1.811000000000000000e+04 1.281341821684320922e-03 2.435264706721018376e-05 1.235993363346403043e-05 -3.815068213799224274e-05
1.811100000000000000e+04 1.283222531753425025e-03 2.438090317794923910e-05 1.236416027116115195e-05 -3.817077876747190519e-05
1.811200000000000000e+04 1.281610958069754041e-03 2.436642330644346984e-05 1.236831476992933863e-05 -3.816984610521846069e-05
1.811300000000000000e+04 1.282633071084822744e-03 2.439310362815746205e-05 1.237255426418950163e-05 -3.817763055840994052e-05
1.811400000000000000e+04 1.281998578059642376e-03 2.437674529818276313e-05 1.237673851379892726e-05 -3.818439801865161913e-05
1.811500000000000000e+04 1.283713082254411527e-03 2.440431363715939771e-05 1.238099096708454286e-05 -3.820165213346688582e-05
1.811600000000000000e+04 1.282261230783209851e-03 2.438868741130904857e-05 1.238519311571484851e-05 -3.819843842711511073e-05
1.811700000000000000e+04 1.284059058283324719e-03 2.441708429761364538e-05 1.238946768097230933e-05 -3.821836777458612061e-05
1.811800000000000000e+04 1.282461407928322779e-03 2.439748493560495757e-05 1.239368857820390570e-05 -3.820729760438416531e-05
1.811900000000000000e+04 1.284135192929116310e-03 2.441933470183433054e-05 1.239800315414206853e-05 -3.821358025689726104e-05
1.812000000000000000e+04 1.282835197211321891e-03 2.441311073069519027e-05 1.240225355425398421e-05 -3.823006878965522432e-05
1.812100000000000000e+04 1.284575185868312968e-03 2.443674456484565529e-05 1.240656770409117091e-05 -3.824083269652663329e-05
1.812200000000000000e+04 1.283075544484038643e-03 2.442329234498658393e-05 1.241083172137741164e-05 -3.824051524221386403e-05
1.812300000000000000e+04 1.284937444167558954e-03 2.444976717831692610e-05 1.241516675406719644e-05 -3.825739369153163507e-05
1.812400000000000000e+04 1.283311689710408664e-03 2.443385013109442512e-05 1.241944832117739188e-05 -3.825144433475576039e-05
1.812500000000000000e+04 1.285271991456029411e-03 2.446161591257499206e-05 1.242380700574916026e-05 -3.827171165548433882e-05
1.812600000000000000e+04 1.283541564934292077e-03 2.444435187757131942e-05 1.242810624753814541e-05 -3.826152379023573820e-05
1.812700000000000000e+04 1.285614644979956840e-03 2.447330420663194181e-05 1.243248448530907843e-05 -3.828581678982923009e-05
1.812800000000000000e+04 1.283706780235262159e-03 2.445415150016874023e-05 1.243680063345165083e-05 -3.826889887616367409e-05
1.812900000000000000e+04 1.286017556246846086e-03 2.448548198617483872e-05 1.244119960059820413e-05 -3.830126002420146191e-05
1.813000000000000000e+04 1.283713117990255064e-03 2.446228601717820384e-05 1.244552985847617164e-05 -3.827012607084292448e-05
1.813100000000000000e+04 1.286693023773890403e-03 2.450011343449421205e-05 1.244995110620851802e-05 -3.832486886524706475e-05
1.813200000000000000e+04 1.282349253004511557e-03 2.445670844060832900e-05 1.245428985723091756e-05 -3.822393257287453109e-05
1.813300000000000000e+04 1.281405260790811039e-03 2.445598175417286314e-05 1.245886615920101363e-05 -3.814776511973411611e-05
1.813400000000000000e+04 1.285287857245082403e-03 2.449273225081707850e-05 1.246326953341206128e-05 -3.831776681894743668e-05
1.813500000000000000e+04 1.285445764084631581e-03 2.450299149280551808e-05 1.246770081672535377e-05 -3.827899203121168218e-05
1.813600000000000000e+04 1.282297102125214486e-03 2.446627334869382433e-05 1.247200975149347513e-05 -3.818036513313394388e-05
1.813700000000000000e+04 1.289009130065681781e-03 2.455167226862729789e-05 1.247644312654721594e-05 -3.844187737392947669e-05
1.813800000000000000e+04 1.287668291665041353e-03 2.453674813828075752e-05 1.248100728701330803e-05 -3.843515084537887905e-05
1.813900000000000000e+04 1.287232398141122417e-03 2.453745315615558727e-05 1.248552174701245090e-05 -3.835075537213268598e-05
1.814000000000000000e+04 1.286772480993176541e-03 2.453330133988389339e-05 1.248999976408386076e-05 -3.838869307660935427e-05
1.814100000000000000e+04 1.287197938476912409e-03 2.454350624256074187e-05 1.249452023224024744e-05 -3.834280771284526341e-05
1.814200000000000000e+04 1.286560278918209670e-03 2.453730687778628709e-05 1.249898346400104041e-05 -3.837385060513819149e-05
1.814300000000000000e+04 1.286475386358590118e-03 2.453787120274636020e-05 1.250352118789934369e-05 -3.829755671052474176e-05
1.814400000000000000e+04 1.284442255247336944e-03 2.451382822753873396e-05 1.250793756804549757e-05 -3.825598608762463277e-05
1.814500000000000000e+04 1.291502323068029505e-03 2.461775838464010601e-05 1.251251201640232924e-05 -3.855574715750125956e-05
1.814600000000000000e+04 1.288096351664007452e-03 2.457032689543737212e-05 1.251715714512945973e-05 -3.844835989817954494e-05
1.814700000000000000e+04 1.289340134150337254e-03 2.459266734713723147e-05 1.252174987888399978e-05 -3.843369009528163540e-05
1.814800000000000000e+04 1.288016617206913300e-03 2.457701003879959710e-05 1.252632789728730310e-05 -3.843169219944226066e-05
1.814900000000000000e+04 1.289341772753000315e-03 2.459820320322302726e-05 1.253092784772834718e-05 -3.842418357183808604e-05
1.815000000000000000e+04 1.288184479465855851e-03 2.458507251723393995e-05 1.253550918709065715e-05 -3.843062885913038791e-05
1.815100000000000000e+04 1.289471379362693753e-03 2.460406593909682078e-05 1.254012077954391511e-05 -3.842123706831506244e-05
1.815200000000000000e+04 1.288500983169225001e-03 2.459762566818347000e-05 1.254471131616919685e-05 -3.844293876929971194e-05
1.815300000000000000e+04 1.289820292633761739e-03 2.461725015212905076e-05 1.254935048246973167e-05 -3.843519179933842234e-05
1.815400000000000000e+04 1.288721771162204890e-03 2.460487093119503887e-05 1.255395443772225250e-05 -3.844381510386826267e-05
1.815500000000000000e+04 1.290073211131085142e-03 2.462551202530155120e-05 1.255860574263377228e-05 -3.843863128845889947e-05
1.815600000000000000e+04 1.288990470182587150e-03 2.461366298475244129e-05 1.256322167675530236e-05 -3.844906103147228591e-05
1.815700000000000000e+04 1.290378524775344284e-03 2.463533495519357679e-05 1.256788865084010559e-05 -3.844417999322863457e-05
1.815800000000000000e+04 1.289285975611321805e-03 2.462322898848111187e-05 1.257251857554008986e-05 -3.845402612608575266e-05
1.815900000000000000e+04 1.290533336408815910e-03 2.464054014231799306e-05 1.257720031985163195e-05 -3.844058558250609418e-05
1.816000000000000000e+04 1.289235662001679073e-03 2.462326720013388354e-05 1.258182762202250313e-05 -3.843669630360342860e-05
1.816100000000000000e+04 1.291706147521548900e-03 2.467213114213040597e-05 1.258653452870787433e-05 -3.850312057829155359e-05
1.816200000000000000e+04 1.290124999278113513e-03 2.464743705850994441e-05 1.259122151480583723e-05 -3.848056917361515806e-05
1.816300000000000000e+04 1.291596658895349196e-03 2.467026810968997290e-05 1.259594049141710485e-05 -3.848127832563404436e-05
1.816400000000000000e+04 1.290398748106106903e-03 2.465545358264130226e-05 1.260062919732657105e-05 -3.848370689452505658e-05
1.816500000000000000e+04 1.291877726178063514e-03 2.467827332309958271e-05 1.260536313237301312e-05 -3.848469736769824870e-05
1.816600000000000000e+04 1.290730607157173195e-03 2.466485004411452436e-05 1.261006373883948603e-05 -3.848978148724503711e-05
1.816700000000000000e+04 1.292209073125380860e-03 2.468762244110181691e-05 1.261481204481983978e-05 -3.849075014009064775e-05
1.816800000000000000e+04 1.291043694624549685e-03 2.467352742295777818e-05 1.261952766877558915e-05 -3.849544389135968746e-05
1.816900000000000000e+04 1.292542008939493933e-03 2.469631218138798452e-05 1.262429505249153982e-05 -3.849621520224728351e-05
1.817000000000000000e+04 1.291417142975547199e-03 2.468345330250339706e-05 1.262902103296776201e-05 -3.850350103161174153e-05
1.817100000000000000e+04 1.292897362832542540e-03 2.470572936981309972e-05 1.263379947438590615e-05 -3.850333076731163253e-05
1.817200000000000000e+04 1.291788765987394267e-03 2.469353593425404646e-05 1.263854346167966707e-05 -3.851143984843259665e-05
1.817300000000000000e+04 1.293258680634340376e-03 2.471514653808821590e-05 1.264333841319210796e-05 -3.851043317837302279e-05
1.817400000000000000e+04 1.292143618973459014e-03 2.470250823019406946e-05 1.264809576728912842e-05 -3.851803842110607888e-05
1.817500000000000000e+04 1.293620936898402275e-03 2.472435050576059440e-05 1.265290487484421499e-05 -3.851733914560312525e-05
1.817600000000000000e+04 1.292508963886272602e-03 2.471167139565768865e-05 1.265767027098479174e-05 -3.852511932139305879e-05
1.817700000000000000e+04 1.293986271855934690e-03 2.473347534538417714e-05 1.266250040402470507e-05 -3.852389845463986590e-05
1.817800000000000000e+04 1.292878383594548829e-03 2.472082583623930866e-05 1.266725358288222400e-05 -3.853267974745832941e-05
1.817900000000000000e+04 1.294360117059718080e-03 2.474240765741277841e-05 1.267213098815790001e-05 -3.853106963584362822e-05
1.818000000000000000e+04 1.293257366804460851e-03 2.472995507943957343e-05 1.267690288416701838e-05 -3.853928937601202199e-05
1.818100000000000000e+04 1.294727524024925089e-03 2.475123183860563275e-05 1.268178477591545521e-05 -3.853758526333200021e-05
1.818200000000000000e+04 1.293639725580855238e-03 2.473884157295996682e-05 1.268657792882501368e-05 -3.854639355824156498e-05
1.818300000000000000e+04 1.295086286207237578e-03 2.475956282994218251e-05 1.269142570249046639e-05 -3.854374898648406703e-05
1.818400000000000000e+04 1.294015689782876139e-03 2.474763830964523071e-05 1.269625915486870911e-05 -3.855301038851941924e-05
1.818500000000000000e+04 1.295512653057595163e-03 2.476976679683430356e-05 1.270113212752905551e-05 -3.855351322170804654e-05
1.818600000000000000e+04 1.294411667048738597e-03 2.475659810268579468e-05 1.270596864678788798e-05 -3.856105707483368193e-05
1.818700000000000000e+04 1.295787324499201882e-03 2.477504549621849621e-05 1.271085889257867522e-05 -3.855615888114336421e-05
1.818800000000000000e+04 1.294869129085183873e-03 2.476679548508917332e-05 1.271570056216922723e-05 -3.856991522748124101e-05
1.818900000000000000e+04 1.295499136599931322e-03 2.476980105610893354e-05 1.272061242479518604e-05 -3.853766342586644199e-05
1.819000000000000000e+04 1.294975931724672317e-03 2.476901339784901558e-05 1.272549366691870895e-05 -3.856575152437341367e-05
1.819100000000000000e+04 1.296605924951010035e-03 2.479572128723933283e-05 1.273039718039347862e-05 -3.857611449361765538e-05
1.819200000000000000e+04 1.294903669472781708e-03 2.476097673033812946e-05 1.273526394543749319e-05 -3.853102777098530747e-05
1.819300000000000000e+04 1.297429508474291435e-03 2.480992435485099228e-05 1.274021502694793627e-05 -3.859361381788858133e-05
1.819400000000000000e+04 1.295983050905549641e-03 2.479232451577453866e-05 1.274511322015049176e-05 -3.859370433496880849e-05
1.819500000000000000e+04 1.297628934711089234e-03 2.481441983698143709e-05 1.275005656214507884e-05 -3.859323852158468688e-05
1.819600000000000000e+04 1.296332160431180143e-03 2.479959296246123760e-05 1.275496072023668354e-05 -3.859837606158470337e-05
1.819700000000000000e+04 1.297995240416903104e-03 2.482165009157761738e-05 1.275988476751559226e-05 -3.859970451080209402e-05
1.819800000000000000e+04 1.296655056884959923e-03 2.480745314636880169e-05 1.276477346355426886e-05 -3.860634623549200767e-05
1.819900000000000000e+04 1.298368711026284773e-03 2.483000034208503114e-05 1.276979328344200000e-05 -3.860690820231685506e-05
1.820000000000000000e+04 1.296626445693369739e-03 2.481606629445055822e-05 1.277476552214122511e-05 -3.860816110930671591e-05
1.820100000000000000e+04 1.298956140876655592e-03 2.483757019938056344e-05 1.277963294844229613e-05 -3.861581276100835904e-05
1.820200000000000000e+04 1.298247364072107300e-03 2.482404660278687763e-05 1.278463449678129572e-05 -3.862936437527018983e-05
1.820300000000000000e+04 1.299203455599840266e-03 2.484526370391404860e-05 1.278958668866484750e-05 -3.862198361097920752e-05
1.820400000000000000e+04 1.298297997886728667e-03 2.483093945130497823e-05 1.279444034389492099e-05 -3.863448642543405376e-05
1.820500000000000000e+04 1.299621108329189522e-03 2.485354423882009804e-05 1.279949605447181715e-05 -3.862945384352233939e-05
1.820600000000000000e+04 1.298671847708913639e-03 2.484052809371747054e-05 1.280448350740967041e-05 -3.864221625857773687e-05
1.820700000000000000e+04 1.300004153640627567e-03 2.486070390525495176e-05 1.280946961400872192e-05 -3.863659813444825550e-05
1.820800000000000000e+04 1.299065381156305158e-03 2.484809191463903665e-05 1.281442739822437918e-05 -3.865168613828871618e-05
1.820900000000000000e+04 1.300400056727529742e-03 2.486768218817822518e-05 1.281943666682109198e-05 -3.864355083765213226e-05
1.821000000000000000e+04 1.299470308448636476e-03 2.485539158444202842e-05 1.282440563297696831e-05 -3.866036380851515278e-05
1.821100000000000000e+04 1.300753829528052781e-03 2.487379050354611321e-05 1.282941800573425085e-05 -3.864820655862544218e-05
1.821200000000000000e+04 1.299693383788787411e-03 2.485786077275633864e-05 1.283439310440491634e-05 -3.865986679452545544e-05
1.821300000000000000e+04 1.301381490881924194e-03 2.488681473989276139e-05 1.283940951948285935e-05 -3.866721134781725920e-05
1.821400000000000000e+04 1.300798273612998939e-03 2.488094167554168409e-05 1.284441999731810387e-05 -3.870930741316330986e-05
1.821500000000000000e+04 1.300948889124401830e-03 2.487709145293329915e-05 1.284943619523090231e-05 -3.862310578003503306e-05
1.821600000000000000e+04 1.296511037202517083e-03 2.479976124105147804e-05 1.285458303126193868e-05 -3.840074110195849965e-05
1.821700000000000000e+04 1.303046907050260618e-03 2.491423190071086598e-05 1.285972372736684582e-05 -3.872649443817082756e-05
1.821800000000000000e+04 1.300948358348475581e-03 2.488111066868573060e-05 1.286471511281246089e-05 -3.867379381272268151e-05
1.821900000000000000e+04 1.302969410807705520e-03 2.491266491800453453e-05 1.286978878440285054e-05 -3.871282747477879267e-05
1.822000000000000000e+04 1.301509558470116028e-03 2.489052624291709874e-05 1.287479617132923381e-05 -3.869380074332315350e-05
1.822100000000000000e+04 1.303347586076785032e-03 2.491824243067002561e-05 1.287987263858626727e-05 -3.871856170760147711e-05
1.822200000000000000e+04 1.301979813675500659e-03 2.489835030323964019e-05 1.288489127942054455e-05 -3.870674242509587987e-05
1.822300000000000000e+04 1.303736120523053777e-03 2.492454983443244347e-05 1.288997140240341433e-05 -3.872601219902378869e-05
1.822400000000000000e+04 1.302442935099917863e-03 2.490580577627108129e-05 1.289500402806941688e-05 -3.871859905738153163e-05
1.822500000000000000e+04 1.304156862314692199e-03 2.493124224909076095e-05 1.290008810091751539e-05 -3.873520383796714983e-05
1.822600000000000000e+04 1.302897435074151528e-03 2.491293149710946563e-05 1.290512653119858021e-05 -3.873004124386404727e-05
1.822700000000000000e+04 1.304585837403642338e-03 2.493793981467938261e-05 1.291022042053154667e-05 -3.874516090012413235e-05
1.822800000000000000e+04 1.303357447582899559e-03 2.492014800541734502e-05 1.291526355672288605e-05 -3.874180037804164195e-05
1.822900000000000000e+04 1.305034988439461195e-03 2.494509457746564658e-05 1.292036567545204634e-05 -3.875623728829660953e-05
1.823000000000000000e+04 1.303807393097937157e-03 2.492694157158105726e-05 1.292541728712154804e-05 -3.875264311620755007e-05
1.823100000000000000e+04 1.305477866855264202e-03 2.495194303133894346e-05 1.293052336865172936e-05 -3.876747149100502149e-05
1.823200000000000000e+04 1.304179697036984484e-03 2.493210730747998398e-05 1.293557935474525828e-05 -3.875916882970511867e-05
1.823300000000000000e+04 1.305879056749957622e-03 2.495795299911954517e-05 1.294067904249006153e-05 -3.877668672097370862e-05
1.823400000000000000e+04 1.305012235888304041e-03 2.494603695062377549e-05 1.294576287515326035e-05 -3.879288897993348026e-05
1.823500000000000000e+04 1.306380596589949749e-03 2.496604080108473422e-05 1.295089755702164623e-05 -3.879225703276579612e-05
1.823600000000000000e+04 1.305370293854399939e-03 2.495030511401411191e-05 1.295597790554191550e-05 -3.879818389956848272e-05
1.823700000000000000e+04 1.306796008743119552e-03 2.497286929249265829e-05 1.296111326004513300e-05 -3.880446552004460765e-05
1.823800000000000000e+04 1.305901165525224323e-03 2.495660607343228195e-05 1.296619871566774502e-05 -3.881114602953687672e-05
1.823900000000000000e+04 1.306883727471479977e-03 2.497962607577661266e-05 1.297133922011014158e-05 -3.881365817860515298e-05
1.824000000000000000e+04 1.305482633830796829e-03 2.496157270245004923e-05 1.297643458145052152e-05 -3.881506445300348144e-05
1.824100000000000000e+04 1.308026319624211757e-03 2.498731091710562261e-05 1.298158052137572127e-05 -3.883398210467239322e-05
1.824200000000000000e+04 1.306652920439859257e-03 2.497275737636262536e-05 1.298668515890351930e-05 -3.883570054329210083e-05
1.824300000000000000e+04 1.308360928625261705e-03 2.499367388025210601e-05 1.299184075700566008e-05 -3.884718536142255704e-05
1.824400000000000000e+04 1.307139546749310453e-03 2.497873332434366624e-05 1.299694850004242300e-05 -3.885063464068832503e-05
1.824500000000000000e+04 1.308781930973959345e-03 2.500011571173449664e-05 1.300210953150680644e-05 -3.886075031104056326e-05
1.824600000000000000e+04 1.307592258693193602e-03 2.498436641997389167e-05 1.300722417508858851e-05 -3.886405969402419126e-05
1.824700000000000000e+04 1.309256451667236993e-03 2.500770850937754686e-05 1.301239145262529755e-05 -3.887653266944001519e-05
1.824800000000000000e+04 1.308115910184618315e-03 2.499208356806175937e-05 1.301751139689965119e-05 -3.888088192783933857e-05
1.824900000000000000e+04 1.309693796463771249e-03 2.501426201519219125e-05 1.302268455592586105e-05 -3.889100969687335409e-05
1.825000000000000000e+04 1.308625261022796585e-03 2.499922945211468655e-05 1.302781047195083894e-05 -3.889720278293225481e-05
